gbifid	kingdom	family	scientificname	countrycode	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	eventdate	day	month	year
1580391007	Animalia	Podicipedidae	Tachybaptus ruficollis (Pallas, 1764)	HR	44.361046	15.151219	250	2017-05-30T02:00Z	30	5	2017
1580393122	Plantae	Tamaricaceae	Tamarix ramosissima Ledeb.	HR	44.913155	13.761921	250	2017-05-22T02:00Z	22	5	2017
1580397863	Animalia	Tenthredinidae	Tenthredo zona Klug, 1817	HR	45.066006	14.140863	250	2017-05-17T02:00Z	17	5	2017
1580397796	Plantae	Lamiaceae	Teucrium flavum L.	HR	45.078732	14.1364	250	2017-05-24T02:00Z	24	5	2017
1580397563	Plantae	Lamiaceae	Teucrium flavum L.	HR	45.080399	14.144146	250	2017-05-18T02:00Z	18	5	2017
1580397274	Plantae	Lamiaceae	Teucrium flavum L.	HR	45.080399	14.144146	250	2017-05-22T02:00Z	22	5	2017
1580398126	Plantae	Lamiaceae	Teucrium montanum L.	HR	45.066006	14.140863	250	2017-05-16T02:00Z	16	5	2017
1572400657	Plantae	Lamiaceae	Teucrium montanum L.	HR	44.187222	15.820833		2017-07-05T14:54Z	5	7	2017
1580398562	Animalia	Hygromiidae	Theba pisana (Müller, 1774)	HR	43.242828	17.087532	250	2017-06-05T02:00Z	5	6	2017
1580399854	Animalia	Hesperiidae	Thymelicus sylvestris Poda, 1761	HR	45.415924	14.667864	250	2017-06-11T02:00Z	11	6	2017
1586924323	Animalia	Emydidae	Trachemys scripta subsp. elegans (Wied, 1838)	HR	45.779375	15.922472	27	2017-06-10T20:03Z	10	6	2017
1580411686	Animalia	Trachinidae	Trachinus draco Linnaeus, 1758	HR	43.222797	17.000879	250	2017-06-13T02:00Z	13	6	2017
1580410978	Plantae	Arecaceae	Trachycarpus fortunei (Hook.) H.Wendl.	HR	45.089458	14.120672	250	2017-05-17T02:00Z	17	5	2017
1580407068	Plantae	Arecaceae	Trachycarpus fortunei (Hook.) H.Wendl.	HR	45.080399	14.144146	250	2017-05-18T02:00Z	18	5	2017
1580413411	Animalia	Cleridae	Trichodes apiarius (Linnaeus, 1758) Linnaeus, 1758	HR	45.460732	14.830427	250	2017-06-10T02:00Z	10	6	2017
1580404318	Plantae	Fabaceae	Trifolium campestre Schreb.	HR	45.066006	14.140863	250	2017-05-19T02:00Z	19	5	2017
1580407876	Plantae	Fabaceae	Trifolium stellatum L.	HR	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
1586976067	Animalia	Scolopacidae	Tringa ochropus Linnaeus, 1758	HR	45.029499	13.692741	250	2017-08-06T02:00Z	6	8	2017
1572347284	Animalia	Salamandridae	Triturus carnifex (Laurenti, 1768)	HR	45.34668	14.06151	11	2017-06-28T12:03Z	28	6	2017
1572347113	Animalia	Salamandridae	Triturus carnifex (Laurenti, 1768)	HR	45.4004	14.14892	11	2017-06-25T12:51Z	25	6	2017
1580412565	Animalia	Hygromiidae	Trochulus villosus (Draparnaud, 1805) Draparnaud, 1805	HR	45.463352	14.853622	250	2017-06-10T02:00Z	10	6	2017
1580411433	Animalia	Troglodytidae	Troglodytes troglodytes (Linnaeus, 1758)	HR	45.415924	14.667864	250	2017-06-11T02:00Z	11	6	2017
1586921644	Animalia	Rhaphidophoridae	Troglophilus neglectus Krauss, 1879	HR	45.38531	13.92679	11	2017-06-28T15:55Z	28	6	2017
1586921643	Animalia	Rhaphidophoridae	Troglophilus neglectus Krauss, 1879	HR	45.28743	13.63506	11	2017-06-28T17:24Z	28	6	2017
1586921575	Animalia	Rhaphidophoridae	Troglophilus neglectus Krauss, 1879	HR	45.064536	14.065941	11	2017-06-24T20:41Z	24	6	2017
1580409968	Animalia	Cetoniidae	Tropinota Mulsant, 1842	HR	45.094612	14.18886	250	2017-05-23T02:00Z	23	5	2017
1586977371	Animalia	Turdidae	Turdus merula Linnaeus, 1758	HR	45.080399	14.144146	250	2017-05-19T02:00Z	19	5	2017
1580440580	Animalia	Turdidae	Turdus merula Linnaeus, 1758	HR	45.460732	14.830427	250	2017-06-10T02:00Z	10	6	2017
1580428727	Animalia	Turdidae	Turdus merula Linnaeus, 1758	HR	43.258057	17.063749	250	2017-04-13T02:00Z	13	4	2017
1580420250	Animalia	Turdidae	Turdus merula Linnaeus, 1758	HR	43.286812	17.023058	250	2017-04-14T02:00Z	14	4	2017
1580417601	Animalia	Turdidae	Turdus merula Linnaeus, 1758	HR	43.242828	17.087532	250	2017-06-04T02:00Z	4	6	2017
1580417393	Animalia	Turdidae	Turdus merula Linnaeus, 1758	HR	45.080399	14.144146	250	2017-05-23T02:00Z	23	5	2017
1580416796	Animalia	Turdidae	Turdus merula Linnaeus, 1758	HR	43.284321	17.09173	250	2017-06-06T02:00Z	6	6	2017
1580420110	Animalia	Turdidae	Turdus philomelos C. L. Brehm, 1831	HR	45.438725	14.852249	250	2017-06-09T02:00Z	9	6	2017
1586977030	Animalia	Delphinidae	Tursiops truncatus (Montagu, 1821)	HR	43.22979	17.087307	25	2017-06-05T02:00Z	5	6	2017
1580441571	Animalia	Noctuidae	Tyta luctuosa Schiffermüller, 1776	HR	45.078732	14.1364	250	2017-05-24T02:00Z	24	5	2017
1571198913	Animalia	Noctuidae	Tyta luctuosa Schiffermüller, 1776	HR	43.550512	16.387382	6	2017-06-28T02:00Z	28	6	2017
1586096305	Animalia	Unionidae	Unio crassus Philippson in Retzius, 1788	HR	45.356956	13.938764	27174	2017-06-19T19:11Z	19	6	2017
1580442441	Animalia	Upupidae	Upupa epops Linnaeus, 1758	HR	43.242828	17.087532	250	2017-06-14T02:00Z	14	6	2017
1580442412	Animalia	Upupidae	Upupa epops Linnaeus, 1758	HR	43.242828	17.087532	250	2017-06-07T02:00Z	7	6	2017
1580442363	Animalia	Upupidae	Upupa epops Linnaeus, 1758	HR	43.242828	17.087532	250	2017-06-06T02:00Z	6	6	2017
1580442344	Animalia	Upupidae	Upupa epops Linnaeus, 1758	HR	43.242828	17.087532	250	2017-06-05T02:00Z	5	6	2017
1580442302	Animalia	Upupidae	Upupa epops Linnaeus, 1758	HR	44.514317	14.917942	250	2017-05-29T02:00Z	29	5	2017
1580442207	Animalia	Upupidae	Upupa epops Linnaeus, 1758	HR	43.258057	17.063749	250	2017-04-13T02:00Z	13	4	2017
1580442172	Animalia	Upupidae	Upupa epops Linnaeus, 1758	HR	43.242828	17.087532	250	2017-06-12T02:00Z	12	6	2017
1580442330	Animalia	Upupidae	Upupa Linnaeus, 1758	HR	44.361046	15.151219	250	2017-05-30T02:00Z	30	5	2017
1580442541	Plantae	Asteraceae	Urospermum picroides (L.) Scop.	HR	45.080399	14.144146	250	2017-05-18T02:00Z	18	5	2017
1580442529	Plantae	Asteraceae	Urospermum picroides (L.) Scop.	HR	45.080399	14.144146	250	2017-05-22T02:00Z	22	5	2017
1580448503	Plantae	Caprifoliaceae	Valeriana officinalis L.	HR	43.284321	17.09173	250	2017-06-10T02:00Z	10	6	2017
1580450661	Plantae	Caprifoliaceae	Valeriana tuberosa L.	HR	43.284321	17.09173	250	2017-04-18T02:00Z	18	4	2017
1580444374	Animalia	Nymphalidae	Vanessa atalanta Linnaeus, 1758	HR	43.242828	17.087532	250	2017-06-04T02:00Z	4	6	2017
1580446625	Animalia	Nymphalidae	Vanessa cardui (Linnaeus, 1758) Linnaeus, 1758	HR	45.080399	14.144146	250	2017-05-18T02:00Z	18	5	2017
1580444126	Animalia	Nymphalidae	Vanessa cardui (Linnaeus, 1758) Linnaeus, 1758	HR	43.284321	17.09173	250	2017-06-06T02:00Z	6	6	2017
1580455114	Plantae	Fabaceae	Vicia grandiflora Scop.	HR	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
1580454937	Plantae	Fabaceae	Vicia L.	HR	45.080399	14.144146	250	2017-05-18T02:00Z	18	5	2017
1580454928	Plantae	Apocynaceae	Vinca difformis Pourr.	HR	45.080399	14.144146	250	2017-05-18T02:00Z	18	5	2017
1580454349	Plantae	Apocynaceae	Vincetoxicum hirundinaria Medik.	HR	45.066006	14.140863	250	2017-05-19T02:00Z	19	5	2017
1580454364	Plantae	Lamiaceae	Vitex agnus-castus L.	HR	45.066006	14.140863	250	2017-05-19T02:00Z	19	5	2017
1580458272	Plantae	Asteraceae	Xanthium strumarium L.	HR	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
1580459465	Animalia	Apidae	Xylocopa violacea (Linnaeus, 1758)	HR	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
1580459196	Animalia	Apidae	Xylocopa violacea (Linnaeus, 1758)	HR	45.080399	14.144146	250	2017-05-18T02:00Z	18	5	2017
1580460242	Plantae	Asparagaceae	Yucca gloriosa L.	HR	44.87558	13.841143	250	2017-05-15T02:00Z	15	5	2017
1580460239	Plantae	Asparagaceae	Yucca gloriosa L.	HR	45.089458	14.120672	250	2017-05-17T02:00Z	17	5	2017
1580460230	Plantae	Asparagaceae	Yucca gloriosa L.	HR	45.080399	14.144146	250	2017-05-18T02:00Z	18	5	2017
1580460304	Animalia	Colubridae	Zamenis longissimus (Laurenti, 1768)	HR	45.066006	14.140863	250	2017-05-19T02:00Z	19	5	2017
1572346308	Animalia	Colubridae	Zamenis longissimus (Laurenti, 1768)	HR	45.01806	14.06209	10	2017-06-18T19:28Z	18	6	2017
1580460306	Animalia	Colubridae	Zamenis situla (Linnaeus, 1758)	HR	44.514317	14.917942	250	2017-05-29T02:00Z	29	5	2017
1580460588	Plantae	Rhamnaceae	Ziziphus jujuba Miller	HR	45.066006	14.140863	250	2017-05-17T02:00Z	17	5	2017
1580460908	Plantae	Zosteraceae	Zostera marina L.	HR	43.201672	17.126312	250	2017-06-14T02:00Z	14	6	2017
1580460883	Plantae	Zosteraceae	Zostera noltii Hornem.	HR	43.222797	17.000879	250	2017-06-13T02:00Z	13	6	2017
1580461419	Animalia	Zygaenidae	Zygaena filipendulae Linnaeus, 1758	HR	45.094612	14.18886	250	2017-05-26T02:00Z	26	5	2017
1580461318	Animalia	Zygaenidae	Zygaena filipendulae Linnaeus, 1758	HR	45.094612	14.18886	250	2017-05-23T02:00Z	23	5	2017
1580461031	Animalia	Zygaenidae	Zygaena filipendulae Linnaeus, 1758	HR	43.242828	17.087532	250	2017-06-09T02:00Z	9	6	2017
1580461019	Animalia	Zygaenidae	Zygaena filipendulae Linnaeus, 1758	HR	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
1580461152	Animalia	Zygaenidae	Zygaena lonicerae Scheven, 1777	HR	43.284321	17.09173	250	2017-06-06T02:00Z	6	6	2017
